   2 -0.314604 1
  10 -1.957822 1
  15 -2.251060 1
  27 -3.053486 1
  31 -3.191822 1
  39 -3.497710 1
  46 -3.788480 1
  51 -3.976021 1
  52 -3.986395 1
  60 -4.210738 1
  72 -4.422031 1
  75 -4.472124 1
  84 -4.651779 1
  89 -4.752680 1
  95 -4.895695 1
 107 -5.066226 1
 115 -5.211530 1
 119 -5.251082 1
 120 -5.274841 1
 128 -5.416596 1
 135 -5.467371 1
 138 -5.526106 1
 147 -5.666613 1
 154 -5.729698 1
 160 -5.842404 1
 166 -5.889291 1
 169 -5.917707 1
   4 -0.964967 2
  14 -2.237963 2
  17 -2.370451 2
  22 -2.816591 2
  26 -2.995471 2
  38 -3.468603 2
  41 -3.649984 2
  49 -3.928984 2
  56 -4.091451 2
  62 -4.231159 2
  66 -4.363609 2
  78 -4.589301 2
  80 -4.617290 2
  86 -4.686670 2
  94 -4.888091 2
 100 -4.968298 2
 109 -5.123871 2
 113 -5.184757 2
 121 -5.278491 2
 127 -5.395893 2
 134 -5.465591 2
 140 -5.569758 2
 146 -5.661179 2
 151 -5.689966 2
 153 -5.725159 2
 156 -5.778405 2
 172 -5.946073 2
   6 -1.306818 3
   8 -1.582058 3
  18 -2.548949 3
  29 -3.158828 3
  32 -3.225364 3
  35 -3.352678 3
  37 -3.421285 3
  54 -4.001097 3
  55 -4.037185 3
  67 -4.366695 3
  74 -4.468609 3
  77 -4.527855 3
  81 -4.626027 3
  83 -4.651266 3
  92 -4.848752 3
  97 -4.926613 3
 103 -5.011633 3
 110 -5.143076 3
 114 -5.206351 3
 123 -5.296345 3
 124 -5.320249 3
 133 -5.465245 3
 141 -5.600564 3
 148 -5.675830 3
 163 -5.859396 3
 164 -5.868560 3
 170 -5.922331 3
   1 -0.075974 4
   3 -0.726338 4
   5 -1.067960 4
   7 -1.343922 4
   9 -1.719736 4
  11 -1.999177 4
  12 -2.012104 4
  13 -2.131991 4
  16 -2.309478 4
  19 -2.578317 4
  20 -2.756877 4
  21 -2.814180 4
  23 -2.921046 4
  24 -2.954211 4
  25 -2.986979 4
  28 -3.113332 4
  30 -3.184065 4
  33 -3.229743 4
  34 -3.259439 4
  36 -3.411278 4
  40 -3.548501 4
  42 -3.690775 4
  43 -3.737251 4
  44 -3.748663 4
  45 -3.761117 4
  47 -3.798317 4
  48 -3.851620 4
  50 -3.971859 4
  53 -3.992275 4
  57 -4.125879 4
  58 -4.128920 4
  59 -4.186173 4
  61 -4.231128 4
  63 -4.232733 4
  64 -4.289383 4
  65 -4.351215 4
  68 -4.379123 4
  69 -4.386199 4
  70 -4.411383 4
  71 -4.413200 4
  73 -4.449616 4
  76 -4.515229 4
  79 -4.612652 4
  82 -4.650449 4
  85 -4.658400 4
  87 -4.688500 4
  88 -4.730686 4
  90 -4.772011 4
  91 -4.828510 4
  93 -4.886252 4
  96 -4.904487 4
  98 -4.945876 4
  99 -4.967482 4
 101 -4.973149 4
 102 -5.011561 4
 104 -5.034633 4
 105 -5.039378 4
 106 -5.058488 4
 108 -5.082897 4
 111 -5.158263 4
 112 -5.178295 4
 116 -5.227184 4
 117 -5.231247 4
 118 -5.232482 4
 122 -5.288821 4
 125 -5.331679 4
 126 -5.368536 4
 129 -5.424272 4
 130 -5.427391 4
 131 -5.439450 4
 132 -5.453338 4
 136 -5.489238 4
 137 -5.494728 4
 139 -5.543003 4
 142 -5.606130 4
 143 -5.624803 4
 144 -5.635740 4
 145 -5.657639 4
 149 -5.681690 4
 150 -5.687162 4
 152 -5.711576 4
 155 -5.772598 4
 157 -5.798925 4
 158 -5.826300 4
 159 -5.834158 4
 161 -5.848979 4
 162 -5.853096 4
 165 -5.878863 4
 167 -5.900161 4
 168 -5.904885 4
 171 -5.933209 4
 173 -5.949177 4
 174 -5.953887 4
 175 -5.954705 4
