   3 -0.245787 1
   6 -1.135168 1
   7 -1.135173 1
  10 -1.975040 1
  15 -2.164615 1
  18 -2.742847 1
  19 -2.812552 1
  23 -2.812557 1
  26 -3.110554 1
  28 -3.110560 1
  31 -3.237833 1
  36 -3.734019 1
  37 -3.801975 1
  40 -3.881170 1
  44 -3.881171 1
  46 -3.943534 1
  49 -3.995428 1
  52 -4.521797 1
  57 -4.521802 1
  59 -4.648173 1
  62 -4.713764 1
  64 -4.713766 1
  67 -4.833727 1
  72 -4.833734 1
  74 -4.993020 1
  78 -5.054798 1
  79 -5.054803 1
  84 -5.238015 1
  85 -5.304944 1
  88 -5.403000 1
  92 -5.455545 1
  96 -5.504082 1
  99 -5.537187 1
 100 -5.651160 1
 103 -5.669506 1
 108 -5.669506 1
 109 -5.811793 1
 114 -5.868345 1
 117 -5.871721 1
 118 -5.871722 1
 122 -5.921161 1
 126 -5.921329 1
   1 -0.245777 2
   5 -1.135168 2
   8 -1.135173 2
  12 -1.975058 2
  13 -2.164605 2
  16 -2.742847 2
  20 -2.812552 2
  24 -2.812557 2
  25 -3.110554 2
  29 -3.110560 2
  32 -3.237833 2
  34 -3.734015 2
  38 -3.801978 2
  41 -3.881170 2
  45 -3.881171 2
  48 -3.943542 2
  51 -3.995431 2
  53 -4.521797 2
  56 -4.521802 2
  58 -4.648173 2
  61 -4.713764 2
  66 -4.713766 2
  69 -4.833727 2
  70 -4.833734 2
  75 -4.993020 2
  77 -5.054798 2
  80 -5.054803 2
  82 -5.238007 2
  86 -5.304944 2
  90 -5.403005 2
  91 -5.455545 2
  95 -5.504075 2
  97 -5.537185 2
 102 -5.651170 2
 105 -5.669506 2
 106 -5.669506 2
 110 -5.811794 2
 113 -5.868343 2
 115 -5.871721 2
 120 -5.871722 2
 121 -5.921160 2
 125 -5.921329 2
   2 -0.245778 3
   4 -1.135168 3
   9 -1.135173 3
  11 -1.975057 3
  14 -2.164606 3
  17 -2.742847 3
  21 -2.812552 3
  22 -2.812557 3
  27 -3.110554 3
  30 -3.110560 3
  33 -3.237833 3
  35 -3.734016 3
  39 -3.801979 3
  42 -3.881170 3
  43 -3.881171 3
  47 -3.943541 3
  50 -3.995429 3
  54 -4.521797 3
  55 -4.521802 3
  60 -4.648173 3
  63 -4.713764 3
  65 -4.713766 3
  68 -4.833727 3
  71 -4.833734 3
  73 -4.993020 3
  76 -5.054798 3
  81 -5.054803 3
  83 -5.238012 3
  87 -5.304944 3
  89 -5.403002 3
  93 -5.455545 3
  94 -5.504074 3
  98 -5.537187 3
 101 -5.651169 3
 104 -5.669506 3
 107 -5.669506 3
 111 -5.811796 3
 112 -5.868337 3
 116 -5.871721 3
 119 -5.871722 3
 123 -5.921162 3
 124 -5.921329 3
