   1 -0.007220 1
   4 -1.736491 1
   5 -1.926048 1
  12 -3.495440 1
  13 -3.563316 1
  16 -3.704837 1
  17 -3.756836 1
  28 -4.995947 1
  30 -5.161533 1
  32 -5.264996 1
  33 -5.294001 1
  34 -5.411238 1
  37 -5.568191 1
  40 -5.627441 1
  41 -5.679564 1
  43 -5.757885 1
  44 -5.867609 1
   6 -2.504286 2
  11 -2.999270 2
  20 -4.409476 2
  25 -4.754153 2
  29 -5.066300 2
  31 -5.216839 2
  42 -5.681781 2
  45 -5.959030 2
   2 -0.896610 3
   8 -2.573992 3
  10 -2.871992 3
  15 -3.642581 3
  19 -4.282549 3
  22 -4.474416 3
  23 -4.593226 3
  27 -4.815077 3
  35 -5.426914 3
  38 -5.626723 3
  47 -5.982760 3
   3 -0.896610 4
   7 -2.573992 4
   9 -2.871992 4
  14 -3.642581 4
  18 -4.282549 4
  21 -4.474416 4
  24 -4.593226 4
  26 -4.815077 4
  36 -5.426914 4
  39 -5.626723 4
  46 -5.982760 4
