   1 -0.017849 1
   2 -0.833350 1
   3 -0.833350 1
   4 -0.833350 1
   5 -1.118203 1
   6 -1.175061 1
   7 -1.457819 1
   8 -1.457819 1
   9 -1.457819 1
  10 -2.053821 1
  11 -2.053821 1
  12 -2.053821 1
  13 -2.166753 1
  14 -2.227109 1
  15 -2.276278 1
  16 -2.672333 1
  17 -2.672333 1
  18 -2.672333 1
  19 -2.842528 1
  20 -2.842528 1
  21 -2.842528 1
  22 -2.999408 1
  23 -3.040309 1
  24 -3.040309 1
  25 -3.040309 1
  26 -3.131517 1
  27 -3.219190 1
  28 -3.256589 1
  29 -3.256589 1
  30 -3.256589 1
  31 -3.374695 1
  32 -3.473335 1
  33 -3.686675 1
  34 -3.686675 1
  35 -3.686675 1
  36 -3.729177 1
  37 -3.744050 1
  38 -3.744050 1
  39 -3.744050 1
  40 -3.774148 1
  41 -3.808818 1
  42 -3.808818 1
  43 -3.808818 1
  44 -3.813488 1
  45 -3.868876 1
  46 -3.868876 1
  47 -3.868876 1
  48 -3.950462 1
  49 -3.950462 1
  50 -3.950462 1
  51 -3.965006 1
  52 -3.966692 1
  53 -3.966692 1
  54 -3.966692 1
  55 -4.036555 1
  56 -4.095621 1
  57 -4.095621 1
  58 -4.095622 1
  59 -4.109161 1
  60 -4.198305 1
  61 -4.238475 1
  62 -4.238475 1
  63 -4.238475 1
  64 -4.258963 1
  65 -4.295037 1
  66 -4.295037 1
  67 -4.295037 1
  68 -4.311372 1
  69 -4.341490 1
  70 -4.341490 1
  71 -4.341490 1
  72 -4.389646 1
  73 -4.389646 1
  74 -4.389646 1
  75 -4.421315 1
  76 -4.477100 1
  77 -4.529672 1
  78 -4.599549 1
  79 -4.599549 1
  80 -4.599549 1
  81 -4.663954 1
  82 -4.675242 1
  83 -4.675242 1
  84 -4.675242 1
  85 -4.732404 1
  86 -4.780327 1
  87 -4.780327 1
  88 -4.780327 1
  89 -4.812847 1
  90 -4.812848 1
  91 -4.812849 1
  92 -4.831986 1
  93 -4.897585 1
  94 -4.897585 1
  95 -4.897585 1
  96 -4.908124 1
  97 -4.945019 1
  98 -4.945525 1
  99 -4.945525 1
 100 -4.945526 1
 101 -4.948756 1
 102 -5.015532 1
 103 -5.016773 1
 104 -5.016773 1
 105 -5.016774 1
 106 -5.065814 1
 107 -5.065814 1
 108 -5.065815 1
 109 -5.077958 1
 110 -5.152324 1
 111 -5.161038 1
 112 -5.161039 1
 113 -5.161039 1
 114 -5.174123 1
 115 -5.174124 1
 116 -5.174125 1
 117 -5.192205 1
 118 -5.215970 1
 119 -5.215970 1
 120 -5.215970 1
 121 -5.226759 1
 122 -5.251541 1
 123 -5.251542 1
 124 -5.251544 1
 125 -5.344947 1
 126 -5.359537 1
 127 -5.359537 1
 128 -5.359538 1
 129 -5.370955 1
 130 -5.387782 1
 131 -5.387782 1
 132 -5.387783 1
 133 -5.420760 1
 134 -5.420760 1
 135 -5.420760 1
 136 -5.467314 1
 137 -5.480808 1
 138 -5.480809 1
 139 -5.480809 1
 140 -5.491630 1
 141 -5.516117 1
 142 -5.516117 1
 143 -5.516117 1
 144 -5.546694 1
 145 -5.546694 1
 146 -5.546694 1
 147 -5.579535 1
 148 -5.579536 1
 149 -5.579539 1
 150 -5.582936 1
 151 -5.596196 1
 152 -5.637337 1
 153 -5.648503 1
 154 -5.648503 1
 155 -5.648503 1
 156 -5.689585 1
 157 -5.690645 1
 158 -5.690646 1
 159 -5.690648 1
 160 -5.701129 1
 161 -5.719840 1
 162 -5.719841 1
 163 -5.719842 1
 164 -5.744960 1
 165 -5.764082 1
 166 -5.764083 1
 167 -5.764083 1
 168 -5.820238 1
 169 -5.828881 1
 170 -5.841656 1
 171 -5.841657 1
 172 -5.841657 1
 173 -5.844097 1
 174 -5.869739 1
 175 -5.869739 1
 176 -5.869740 1
 177 -5.871309 1
 178 -5.953519 1
 179 -5.953520 1
 180 -5.953521 1
