   4 -0.314604 1
   8 -0.964967 1
  12 -1.306818 1
  13 -1.582058 1
  17 -1.957822 1
  24 -2.237964 1
  28 -2.251061 1
  29 -2.370452 1
  36 -2.548951 1
  37 -2.816595 1
  44 -2.995481 1
  48 -3.053491 1
  49 -3.158847 1
  53 -3.191840 1
  57 -3.225372 1
  64 -3.352706 1
  65 -3.421323 1
  72 -3.468660 1
  73 -3.497744 1
  80 -3.650047 1
  84 -3.788645 1
  85 -3.929083 1
  92 -3.976193 1
  93 -3.986555 1
 100 -4.001362 1
 104 -4.037406 1
 108 -4.091554 1
 112 -4.210941 1
 116 -4.231593 1
 117 -4.364396 1
 121 -4.367410 1
 125 -4.423566 1
 129 -4.469279 1
 136 -4.472601 1
 140 -4.528447 1
 141 -4.590177 1
 145 -4.618979 1
 152 -4.626939 1
 156 -4.652873 1
 160 -4.653118 1
 161 -4.688570 1
 165 -4.753554 1
 169 -4.850804 1
 176 -4.893785 1
 177 -4.897985 1
 184 -4.928935 1
 185 -4.971351 1
 192 -5.015757 1
 193 -5.069398 1
 197 -5.126747 1
 204 -5.146489 1
 208 -5.186630 1
 212 -5.210573 1
 213 -5.214179 1
 220 -5.258179 1
 227 -5.281063 1
 228 -5.281382 1
 229 -5.298680 1
 236 -5.329495 1
 240 -5.401795 1
 244 -5.420317 1
 248 -5.472882 1
 249 -5.473086 1
 250 -5.475324 1
 260 -5.534276 1
 264 -5.577693 1
 265 -5.621362 1
 269 -5.668284 1
 276 -5.673882 1
 280 -5.685985 1
 284 -5.698830 1
 288 -5.736499 1
 289 -5.741424 1
 293 -5.787172 1
 300 -5.855149 1
 304 -5.874113 1
 305 -5.893665 1
 309 -5.914835 1
 313 -5.929340 1
 320 -5.933438 1
 321 -5.959877 1
   3 -0.314535 2
   7 -0.964898 2
  10 -1.306520 2
  16 -1.582482 2
  19 -1.958297 2
  22 -2.237738 2
  25 -2.250665 2
  32 -2.370553 2
  33 -2.548041 2
  40 -2.816882 2
  43 -2.995447 2
  45 -3.052746 2
  51 -3.159626 2
  54 -3.192789 2
  60 -3.225547 2
  63 -3.351919 2
  68 -3.422661 2
  71 -3.468363 2
  74 -3.498035 2
  79 -3.649899 2
  81 -3.787239 2
  87 -3.929415 2
  89 -3.975957 2
  94 -3.987363 2
  98 -3.999923 2
 103 -4.037073 2
 105 -4.090268 2
 109 -4.210592 2
 115 -4.231220 2
 120 -4.365069 2
 123 -4.368071 2
 126 -4.426270 2
 131 -4.470219 2
 134 -4.471750 2
 139 -4.528426 2
 142 -4.590476 2
 148 -4.619045 2
 150 -4.625546 2
 154 -4.651008 2
 159 -4.652994 2
 162 -4.689684 2
 166 -4.754573 2
 172 -4.852785 2
 175 -4.893691 2
 178 -4.899036 2
 183 -4.928912 2
 187 -4.971786 2
 191 -5.014056 2
 194 -5.069520 2
 200 -5.127198 2
 201 -5.145664 2
 205 -5.185986 2
 211 -5.209532 2
 214 -5.214181 2
 217 -5.256095 2
 221 -5.278609 2
 226 -5.280249 2
 232 -5.298929 2
 234 -5.328740 2
 239 -5.401263 2
 243 -5.419644 2
 247 -5.471673 2
 253 -5.475567 2
 256 -5.477041 2
 258 -5.533482 2
 263 -5.576442 2
 268 -5.622562 2
 270 -5.668743 2
 273 -5.672648 2
 278 -5.685733 2
 283 -5.698644 2
 287 -5.736393 2
 290 -5.742048 2
 296 -5.788680 2
 299 -5.854269 2
 301 -5.873021 2
 308 -5.894709 2
 310 -5.918742 2
 314 -5.929893 2
 319 -5.933438 2
 324 -5.960739 2
   1 -0.314535 3
   5 -0.964898 3
  11 -1.306520 3
  14 -1.582482 3
  18 -1.958297 3
  23 -2.237738 3
  27 -2.250665 3
  31 -2.370553 3
  34 -2.548041 3
  39 -2.816882 3
  42 -2.995447 3
  46 -3.052746 3
  50 -3.159626 3
  55 -3.192789 3
  59 -3.225547 3
  61 -3.351919 3
  66 -3.422661 3
  70 -3.468363 3
  75 -3.498035 3
  78 -3.649899 3
  82 -3.787239 3
  88 -3.929415 3
  90 -3.975957 3
  95 -3.987363 3
  97 -3.999923 3
 101 -4.037073 3
 106 -4.090268 3
 110 -4.210592 3
